cast,director,movieId
"Mark Wahlberg, Burt Reynolds, John C. Reilly, Julianne Moore, Thomas Jane, Heather Graham, Philip Seymour Hoffman, William H. Macy, Don Cheadle, Luis Guzmán, Alfred Molina, Robert Ridgely, Philip Baker Hall, Robert Downey Sr., Nicole Ari Parker, Ricky Jay, Rico Bueno, Veronica Hart, Samson Barkhordarian, Nina Hartley, Brad Braeden, Joanna Gleason, Lawrence Hudd, Michael Stein, Stanley DeSantis, Patricia Forte, Kai Lennox, Laurel Holloman, Jason Andrews, Lil' Cinderella, Greg Lauren, Tom Dorfmeister, Jason ""Jake"" Cross, Jack Wallace, Selwyn Emerson Miller, Jamielyn Lippman, Missy Spell Tanner, Raymond Laboriel, Melora Walters, Jon Brion, Brian Kehew, Robin Sharp, Audrey Wiechman, Tim Soronen, Michael Jace, Alexander D. Slanger, Tom Lenk, Lexi Leigh, Laura Gronewold, Vernon Guichard II, Tony Tedeschi, Leslie Redden, Gregory T. Daniel, Jonathan Quint, Michael Penn, Don Amendolia, Summer Cummings, Skye Blue, Jack Riley, John Doe, Channon Roe, Mike Gunther, Michael Raye Smith, Michael S. Stencil, Dustin Courtney, Allan Graf, Jose Chaidez, B. Philly Johnson, Joe G.M. Chan, Goliath, Israel Juarbe, George Anthony Rae, Eric Winzenried, Sharon Ferrol-Young, Anne Fletcher, Scott Fowler, Melanie A. Gage, Eddie Garcia, Sebastian La Cause, Lance MacDonald, Diane Mizota, Nathan Prevost, Lisa Ratzin, Dee Dee Weathers, Darrel W. Wright, Greg Bronson, Grace Bustos, Jorga Caye, Tyrone D. Dixon, Theo Mayes, Coleman McClary, Jami Philbrick, Misty Tamburelli, Sean Welch",Paul Thomas Anderson,4995
"Jason Patric, Irène Jacob, Ian Richardson, Rod Steiger, Thomas Lockyer",John Badham,45928
"Casper Van Dien, Dina Meyer, Denise Richards, Jake Busey, Neil Patrick Harris, Clancy Brown, Michael Ironside, Patrick Muldoon, Seth Gilliam, Rue McClanahan, Blake Lindsley, Steven Ford, Ungela Brockman, Bruce Gray, Denise Dowse, Amy Smart, Tami-Adrian George, Julianna McCarthy, Dale Dye, Dean Norris",Paul Verhoeven,563
"Scott 'Carrot Top' Thompson, Courtney Thorne-Smith, Larry Miller, Jack Warden, M. Emmet Walsh, Jack McGee, Taylor Negron, Raquel Welch, Fred Stoller",Alex Zamm,31535
"Bruce Willis, Richard Gere, Sidney Poitier, Diane Venora, J.K. Simmons, Jack Black, Sophie Okonedo, Ravil Isyanov, Maggie Castle, Karen Kirschenbauer, Daniel Dae Kim, Jim Grimshaw, Serge Houde, Mathilda May, Richard Lineback, John Cunningham, Tess Harper, Leslie Phillips, Stephen Spinella, David Hayman, Steve Bassett, Yuri Stepanov, Walt MacPherson, Terrence Currier, Michael Caton-Jones, Laura Viederman, Peter Sullivan, Richard Cubison, Gregory Porter Miller, Bob Kingdom, Murphy Guyer, Philip Le Maistre, James McCauley, Terry Loughlin, Victor Sobchak, Serge Christianssens, Boris Boscovic, Ewan Bailey, Danette Alberico, Debra Gano, John Harrington Bland, Pamela Poitier, Jonathan Aris, Eddie Bo Smith Jr., Larry King, Dan Ziskie, Gayle Jessup, Bill Collins, David Gene Gibbs, James M. Helkey",Michael Caton-Jones,4824
"Robert Duvall, Billy Bob Thornton, June Carter Cash, Farrah Fawcett, Miranda Richardson, Todd Allen, Walton Goggins, Billy Joe Shaver, Renée Victor",Robert Duvall,2895
"Woody Allen, Kirstie Alley, Billy Crystal, Judy Davis, Caroline Aaron, Eric Bogosian, Amy Irving, Mariel Hemingway, Elisabeth Shue, Richard Benjamin, Bob Balaban, Tobey Maguire, Eric Lloyd, Robin Williams, Julia Louis-Dreyfus, Lynn Cohen, Julie Kavner, Demi Moore, Stanley Tucci, Jennifer Garner, Billy Crystal, Paul Giamatti",Woody Allen,2639
"Robin Williams, Matt Damon, Ben Affleck, Stellan Skarsgård, Minnie Driver, Casey Affleck, Cole Hauser, John Mighton, Rachel Majorowski, Colleen McCauley, Matt Mercier, Ralph St. George, Rob Lynds, Dan Washington, Alison Folland, Derrick Bridgeman, Vik Sahay, Shannon Egleson, Rob Lyons, Steven Kozlowski, Jennifer Deathe, Scott William Winters, Philip Williams, Patrick O'Donnell, Kevin Rushton, Jimmy Flynn, Joe Cannon, Ann Matacunas, George Plimpton, Francesco Clemente, Jessica Morton, Barna Moricz, Libby Geller, Chas Lawther, Richard Fitzpatrick, Patrick O'Donnell, Frank Nakashima, Christopher Britton, David Eisner, Bruce Hunter, Robert Talvano, James Allodi, Michael Arthur, Riva Di Paola, Daniel Olsen, Christian Harmony, Harmony Korine, Thomas Lundy, Paul McGillicuddy, Stephen Trouskie, Elisabeth Anne Hughes",Gus Van Sant,489
"Vincent D'Onofrio, Hope Davis",Michael Lindsay-Hogg,167738
"John Cusack, Kevin Spacey, Jude Law, Alison Eastwood, Jack Thompson, Irma P. Hall, Paul Hipp, Lady Chablis, Kim Hunter, Geoffrey Lewis, Leon Rippy, Gary Anthony Williams, Michael O'Hagan, Bob Gunton, Patrika Darbo, Anne Haney, Charles Black",Clint Eastwood,8197
"Nathan Lane, Lee Evans, Vicki Lewis, Maury Chaykin, Eric Christmas, Michael Jeter, Debra Christofferson, Camilla Søeberg, Ian Abercrombie, Annabelle Gurwitch, Eric Poppick, Ernie Sabella, William Hickey, Christopher Walken, Cliff Emmich, Melanie MacQueen, Brianna Shebby, Danielle Shebb, Leslie Upson, Mario Cantone, Peter Anthony Rocca, Steve Bean, Suzanne Krull, William Frankfather",Gore Verbinski,6283
"David Arquette, Neve Campbell, Courteney Cox, Sarah Michelle Gellar, Jamie Kennedy, Laurie Metcalf, Elise Neal, Jerry O'Connell, Timothy Olyphant, Jada Pinkett Smith, Liev Schreiber, Lewis Arquette, Duane Martin, Rebecca Gayheart, Portia de Rossi, Heather Graham, Roger L. Jackson, Joshua Jackson, Marisol Nichols, Tori Spelling, Luke Wilson, David Warner, Omar Epps, Selma Blair, Paulette Patterson, Rasila Schroeder, Peter Deming, Molly Gross, Rebecca McFarland, Kevin Williamson, Sandy Heddings, Dave Allen Clark, Joe Washington, Angie Dillard, John Patrick, Craig Shoemaker, Walter Franks, Nina Petronzio, Stephanie Belt, Richard Bruce Doughty, Cornelia Kiss, Lucy Lin, Philip Pavel, Tim Hillman, Nancy O'Dell, Greg Meiss, Adam Shankman, Kris Andersson, Carmen M. Chavez, Anne Fletcher, Erik Hyler, Sebastian La Cause, Lance MacDonald, Laurie Sposit, Ryan Lee Swanson, Jack Baun, Christopher Doyle, Jason Horgan, Daniel K. Arredondo, John Embry, Jennifer Weston, Shelly Benedict, Franco Castan, Carrie Collins, Wes Craven, Tom Hand, Teretha G. Houston, Gwenne Hudson, Rodney L. James, Matthew Lillard, Lynn McRee, Deadra Moore, Corey Mendell Parker, Jason Trost, Sarah Christine Smith",Wes Craven,4233
"Kate Winslet, Leonardo DiCaprio, Frances Fisher, Billy Zane, Kathy Bates, Gloria Stuart, Bill Paxton, Bernard Hill, David Warner, Victor Garber, Jonathan Hyde, Suzy Amis, Lewis Abernathy, Nicholas Cascone, Danny Nucci, Jason Barry, Lew Palter, Eric Braeden, Bernard Fox, Ewan Stewart, Ioan Gruffudd, Jonny Phillips, Edward Fletcher, Scott G. Anderson, Martin East, Gregory Cooke, Alexandrea Owens, Seth Adkins, Michael Ensign, Anatoly M. Sagalevitch, Martin Hub, Mark Lindsay Chapman, Richard Graham, Paul Brightwell, Ron Donachie, Charlotte Chatton, Fannie Brett, Jenette Goldstein, Camilla Overbye Roos, Linda Kerns, Amy Gaipa, Martin Jarvis, Rosalind Ayres, Rochelle Rose, Jonathan Evans-Jones, Brian Walsh, Rocky Taylor, Craig Kelly, Liam Tuohy, Simon Crane, James Lancaster, Elsa Raven, Reece P. Thompson III, Laramie Landis, Mark Rafael Truitt, John Walcutt, Terry Forrestal, Derek Lea, Richard Ashton, Sean Nepita, Brendan Connolly, David Cronnelly, Garth Wilton, Richard Fox, Nick Meaney, Kevin Owers, Mark Capri, Marc Cass, Paul Herbert, Emmett James, Chris Byrne, Oliver Page, James Garrett, Erik Holland, Erik Holland, Jari Kinnunen, Anders Falk, Barry Dennen, Vern Urich, Rebecca Klingler, Tricia O'Neil, Kathleen S. Dunn, Romeo Francis, Mandana Marino, Van Ling, Bjørn Olsen, Dan Pettersson, Shay Duffin, Greg Ellis, Diana Morgan, Kris Andersson, Bobbie Bates, Aaron James Cash, Anne Fletcher, Edmond Alan Forsyth, Andie Hicks, Scott Hislop, Stan Mazin, Lisa Ratzin, Julene Renee, Brian Baines, Ellie Bensinger, Alexandra Boyd, Mike Butters, James Cameron, Bruno Campolo, Chris Cragnotti, Kevyn Currie, Kevin De La Noy, Thomas Fiss, Griffin Howell, Sean Howse, Tony Kenny, Bret Aaron Knower, George Kosty III, George Kosty Jr., Geoffrey C. Kosty, Gregory Charles Kosty, Sean Lawlor, John Leonhardt, Miguel A. Lomelin, Don Lynch, Johnny Martin, Ryan McClurkin, Meghan McLeod, Mike O'Neal, Julian Oros, Phil Parlapiano, Judy Prestininzi, Steven Quale, Olivia Rosewood, John Slade, Stephen Wolfe Smith, R. Gern Trowbridge, Francisco Váldez, Lucie Zolcerova",James Cameron,597
"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Ricky Jay, Götz Otto, Joe Don Baker, Vincent Schiavelli, Judi Dench, Desmond Llewelyn, Samantha Bond, Colin Salmon, Geoffrey Palmer, Julian Fellowes, Terence Rigby, Nina Young, Daphne Deckers, Colin Stinton, Al Matthews, Cecilie Thomsen, Mark Spalding, Bruce Alexander, Anthony Green, Christopher Bowen, Andrew Hawkins, Dominic Shaun, Julian Rhind-Tutt, Gerard Butler, Michael Byrne, Pip Torrens, Hugh Bonneville, Jason Watkins, Brendan Coyle, Nadia Cameron-Blakey",Roger Spottiswoode,714
"Joseph Ashton, James Cromwell, Tantoo Cardinal, Graham Greene",Richard Friedenberg,62394
"Robert Redford, Kristin Scott Thomas, Sam Neill, Scarlett Johansson, Dianne Wiest, Chris Cooper, Cherry Jones, Ty Hillman, Kate Bosworth, Austin Schwarz, Dustin Schwarz, Jeanette Nolan, Steve Frye, Don Edwards, Jessalyn Gilsig, William 'Buddy' Byrd, John Hogarty, Michel Lalonde, C.J. Byrnes, Allison Moorer, Gloria Lynne Henry",Robert Redford,547
"Emma Thompson, Phyllida Law, Sheila Reid, Sandra Voe, Arlene Cockburn, Gary Hollywood, Sean Biggerstaff, Alan Rickman",Alan Rickman,25994
"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, Lisa Gay Hamilton, Tom Lister Jr., Sid Haig, Aimee Graham, Tangie Ambrose, T'Keyah Crystal Keymah, Vanessia Valentino, Diana Uribe, Elizabeth McInerney, Colleen Mayne, Laura Lovelace, Christine Lydon, Julia Ervin, Juliet Long, Michelle Berube, Candice Briese, Gary Mann, Jeffrey Deedrick, Roy Nesvold, Herbert Hans Wilmsen, Hattie Winston, Mary Ann Schmidt, Glendon Rich, Ellis E. Williams",Quentin Tarantino,184
"Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi, Philip Seymour Hoffman, David Huddleston, John Turturro, Tara Reid, Sam Elliott, Ben Gazzara, Peter Stormare, Torsten Voges, Flea, Aimee Mann, Philip Moon, Mark Pellegrino, Jimmie Dale Gilmore, Jack Kehler, James G. Hoosier, David Thewlis, Jon Polito, Carlos Leon, Richard Gant, Christian Clemenson, Dom Irrera, Lu Elrod, Mike Gomez, Peter Siragusa, Marshall Manesh, Harry Bugin, Irene Olga López, Luis Colina, Leon Russom, Ajgie Kirkland, Jerry Haleva, Jennifer Lamb, Jesse Flanagan, Wendy Braun, Asia Carrera, Kiva Dawson, Anthony J. Sacco",Joel Coen,115
"Nick Nolte, Julie Christie, Lara Flynn Boyle, Jonny Lee Miller, Jay Underwood",Alan Rudolph,26941
"Michèle Laroque, Jean-Philippe Écoffey, Hélène Vincent, Georges Du Fresne, Daniel Hanssens, Laurence Bibot, Jean-François Gallotte, Julien Rivière, Gregory Diallo, Erik Cazals De Fabel, Cristine Barget, Delphine Cadet, Raphaelle Santini, Marine Jolivet, Anne Coesens, Vincent Grass",Alain Berliner,27103
"Victor Wong, Mathew Botuchis, Hulk Hogan, Loni Anderson, Jim Varney, Michael O'Laskey II, James Paul Roeske II, Alan McRae, Margarita Franco, Chelsey Earlywine, Lindsay Felton, Syntrell Ryder, Joseph Ackler, Brian Anglin, Kirk Baily, Brendan O'Brien, Dwayne Carrington, Pat Mahoney, Dan Shadwell, James Gale, Dawn Merrick, Lawrence E. Galleoos, Patrick Adamson, Roy Yerbey, Denis Berkfeldt, Holly Johnson, Rick Wiles, Jim Dirker, Charles Hudson, Robert Himber, Carl L. Williams, Jacqueline Woods, Craig Shugart, Emily Roeske, Michael Vecqueray, Aimee J. Nelson, Craig Price, Ed Anderson, Mary Jasionowski, Jeff Krebs, Greg Backstrom, Kenneth Hogue, J. Bryan Morse, Andrea Zondler, Anthony Fiorino, Duke Jackson, Henry Pawlak, Kim Richard Draves, Julian Brewster, Ryan Gardner Smith, Mark Swanson, Travis McKenna",Sean McNamara,32302
"Dustin Hoffman, Robert De Niro, Anne Heche, Woody Harrelson, Jim Belushi, Denis Leary, Willie Nelson, Andrea Martin, Kirsten Dunst, William H. Macy, John Michael Higgins, Suzie Plakson, Michael Belson, Suzanne Cryer, Jason Cottle, Jenna Byrne",Barry Levinson,586
"Rufus Sewell, William Hurt, Kiefer Sutherland, Jennifer Connelly, Richard O'Brien, Ian Richardson, Bruce Spence, Colin Friels, John Bluthal, Mitchell Butel, Melissa George, Frank Gallacher, Ritchie Singer, Justin Monjo, Nicholas Bell, Satya Gumbert, Noah Gumbert, Frederick Miragliotta, Jeanette Cronin",Alex Proyas,2666
"Victoria Beckham, Melanie Brown, Emma Bunton, Melanie Chisholm, Geri Halliwell, Kevin Allen, Devon Anderson, Michael Barrymore, Simon Chandler, Elvis Costello, Bob Geldof, Bob Hoskins, Elton John, Hugh Laurie, Meat Loaf, Roger Moore, Alan Cumming, Richard E. Grant, Richard Briers, Jason Flemyng, Stephen Fry, Barry Humphries, Mark McKinney, Kevin McNally, Naoko Mori, Richard O'Brien, Steven O'Donnell, Bill Paterson, Jonathan Ross, Claire Rushbrook, Jennifer Saunders, Simon Shepherd, Denise Stephenson, Perdita Weeks, George Wendt, Dominic West, Craig Kelly",Bob Spiers,6116
"Asia Argento, Jared Harris, Rupert Everett, Jonathan Rhys Meyers, Julie T. Wallace, Ian Hart, Tim Woodward, Bryan Pringle, Clare Higgins, Marc Warren, Camilo Gallardo, Michael Carlin, Paul Ireland, Catherine Carter, Kitty McGeever, Amanda Boxer, Vincent Regan, Kerry Shale, Seretta Wilson, Eddie Marsan, Jason Howard, Tony Cyrus, Paul Angelis, Robin McCallum, Dick Brannick",Michael Radford,2923
"Woody Harrelson, Gina Gershon, Elisabeth Shue, Michael Rapaport, Chloë Sevigny, Rolf Hoppe, Tom Wright, Marc Macaulay, Johnny Hickey, Ralph Wilcox",Volker Schlöndorff,30949
"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros, Lawrence Kasdan, Harold Ramis, Kathryn Morris, Alison Rose, Maya Rudolph, Julie Benz, Jimmy Workman, Jamie Kennedy, Brian Doyle-Murray, Peter Jacobson, Jesse James, Randall Batinkoff, Linda Gehringer, Kaitlin Hopkins, Danielle Spencer, Lisa Edelstein, Danielle Brisebois, Todd Solondz, Matt Malloy, Tom McGowan, Bibi Osterwald, Ross Bleckner, Bernadette Balagtas, Jaffe Cohen, Laurie Kilpatrick, Alice Vaughn, Shane Black, Stan Bly, Missi Pyle, Tara Subkoff, Rebekah Johnson, Leslie Stefanson, Patricia Childress, Wood Harris, Chloe Brooks, Cooper Brooks, Kristi Zea, Justin Herwick, John F. O'Donohue, Mary Elizabeth Still, Paul Greenberg, David A. Kipper, Antonia Jones, Alex Ballar, Bronwyn Cornelius, Amy Anzel, Laura Mayes Byrnes, Maurice LaMarche",James L. Brooks,2898
"Paul Newman, Susan Sarandon, Gene Hackman, Reese Witherspoon, Stockard Channing, James Garner, Giancarlo Esposito, Liev Schreiber, Margo Martindale, John Spencer, M. Emmet Walsh, Peter Gregory",Robert Benton,26269
"Johnathon Schaech, Rod Taylor, Susie Porter, Richard Moir, Barry Humphries, Maggie Kirkpatrick, Paul Mercurio, Mark Wilson, Rachel Griffiths, Tina Louise, Felix Williamson, Kevin Copeland",Stephan Elliott,6970
"John Hurt, Jason Priestley, Sheila Hancock, Maury Chaykin, Fiona Loewi, Harvey Atkin, Gawn Grainger, Elizabeth Quinn",Richard Kwietniowski,47452
"Matt Dillon, Kevin Bacon, Denise Richards, Neve Campbell, Theresa Russell, Bill Murray, Robert Wagner, Daphne Rubin-Vega, Jeff Perry, Eduardo Yáñez, Jennifer Taylor, Cory Pendergast, Marc Macaulay, Toi Svane Stepp, Dennis Neal, Diane Adams, Paulo Benedeti, Victoria Bass, Ted Bartsch, Leonor Anthony, Antoni Corone, Robert Deacon, Anthony Giaimo, Manny Suarez, Janet Bushor, Gina LaMarca, Nancy Duerr, Margo Peace, Keith Wilson, Nelson Oramas, Michael Dean Walker, Jesse Muson, Kimberly Lamaze, Rebecca White",John McNaughton,617
"Takeshi Kitano, Kayoko Kishimoto, Ren Osugi, Susumu Terajima, Tetsu Watanabe, Hakuryu, Yasuei Yakushiji, Taro Istumi, Makoto Ashikawa, Yûko Daike, Tsumami Edamame, Yūrei Yanagi, Sujitarou Tamabukuro, Tokio Seki, Motoharu Tamura, Hitoshi Nishizawa, Setchin Kawaya, Shoko Kitano, Kiyoko Kitazawa, Takayuki Konishi, Rinko Moriwaka, Yoshiyuki Morishita, Omiya no Matsu, Sumiko Takai, Kanji Tsuda, Keiko Yamamoto, Shûji Ôtsuki, Kenichi Yajima",Takeshi Kitano,5910
"Robert Downey Jr., Natasha Gregson Wagner, Heather Graham, Angel David, Frederique van der Wal",James Toback,32456
"Michael Moore, Elaine Bly, Jim Czarnecki, Brian Danitz",Michael Moore,1774
"Gary Oldman, William Hurt, Matt LeBlanc, Mimi Rogers, Heather Graham, Lacey Chabert, Jack Johnson, Jared Harris, Mark Goddard, Lennie James, Marta Kristen, June Lockhart, Adam Sims, Angela Cartwright, John Sharian, Abigail Canton, Richard Saperstein, Dick Tufeld, Gary A. Hecker, Edward Fox",Stephen Hopkins,2157
"Bruce Willis, Alec Baldwin, Miko Hughes, Chi McBride, Kim Dickens, Robert Stanton, Bodhi Elfman, Carrie Preston, Lindsey Ginter, Peter Stormare, Kevin Conway, John Carroll Lynch, Kelley Hazen, John Doman, Richard Riehle, Chad Lindberg, Hank Harris, Camryn Manheim, Jack Conley, Maricela Ochoa, Peter Fontana, Kirk B.R. Woller, James MacDonald, Gwen McGee, Ned Schmidtke",Harold Becker,8838
"Nicolas Cage, Meg Ryan, Andre Braugher, Dennis Franz, Colm Feore, Robin Bartlett, Joanna Merlin, Sarah Dampf, Rhonda Dotson, Nigel Gibbs, John Putch, Lauri Johnson, Christian Aubert, Jay Patterson, Shishir Kurup, Brian Markinson",Brad Silberling,795
"Jack Lemmon, Walter Matthau, Richard Riehle, Jonathan Silverman, Lisa Waltz",Howard Deutch,27472
"Michael Rapaport, Lili Taylor, Adam Trese, Kevin Corrigan, Angela Featherstone, Tony Danza, Isaac Hayes, Oscar Isaac",Nick Gomez,98499
"Liberto Rabal, Francesca Neri, Javier Bardem, Penélope Cruz, Ángela Molina, José Sancho, Pilar Bardem, Alex Angulo, Mariola Fuentes, Yael Be, Josep Molins, Daniel Lanchas, María Rosenfeldt, Antonio Henares, Diego de Paz, Emilio Rodríguez",Pedro Almodóvar,267
"Tom Gilroy, Margaret Welsh, Mitchell Lichtenstein, Nurit Koppel, Matthew Dixon, Neal Jones, Robert Whaley, John MacKay, David E. Dossey",John Johnson,73135
"Stephen Moyer, Katherine Heigl, Thomas Kretschmann, Edward Fox, Udo Kier, Joanna Lumley, Ron Perlman, Warwick Davis, Ben Pullen, Walter Gotell, Anthony Hickox, Zach Galligan, Hamish Campbell-Robertson, Marcus Schenkenberg, Gavin O'Herlihy, Chesney Hawkes, Maldwyn Lloyd",Anthony Hickox,6264
"Liam Neeson, Geoffrey Rush, Uma Thurman, Claire Danes, Hans Matheson, Peter Vaughan, Jon Kenny, Gillian Hanna, Sylvie Koblížková, Mimi Newman, Ian Cregg, Shane Hervey, Lennie James, Julian Rhind-Tutt, Kelly Hunter",Bille August,4415
"Robert Duvall, Téa Leoni, Elijah Wood, Vanessa Redgrave, Morgan Freeman, Maximilian Schell, Leelee Sobieski, James Cromwell, Jon Favreau, Laura Innes, Mary McCormack, Richard Schiff, Blair Underwood, Charles Martin Smith, Una Damon, Dougray Scott, Derek de Lint, Suzy Nakamura, Alimi Ballard, W. Earl Brown, Denise Crosby, Jason Dohring, Tucker Smallwood, Mike O'Malley, Kurtwood Smith, Ron Eldard",Mimi Leder,8656
"Matthew Broderick, Jean Reno, Maria Pitillo, Hank Azaria, Kevin Dunn, Michael Lerner, Harry Shearer, Arabella Field, Vicki Lewis, Doug Savant, Malcolm Danare, Lorry Goldman, Christian Aubert, Philippe Bergeron, Frank Bruynbroek, Francois Giroday, Nicholas J. Giangiulio, Robert Lesser, Ralph Manza, Greg Callahan, Chris Ellis, Nancy Cartwright, Richard Gant, Jack Moore, Steve Giannelli, Brian Farabaugh, Stephen Xavier Lee, Bodhi Elfman, Rich Grosso, Lloyd Kino, Toshi Toda, Clyde Kusatsu, Masaya Kato, Lola Pashalinski, Rob Fukuzaki, Dale Harimoto, Glenn Morshower, Gary W. Cruz, Derek Webster, Stuart Fratkin, Frank Cilberg, Jason Edward Jones, Roger McIntyre, David Pressman, Robert Faltisco, Christopher Darius Maleki, Scott Lusby, Ali Afshar, Terence Paul Winter, Kirk Geiger, Pat Mastroianni, Eric Saiet, Burt Bulos, Robert Floyd, Seth Peterson, Jamison Yang, Nathan Anderson, Mark Munafo, Dwight Schmidt, Dwayne Swingler, Lawton Paseka, Greg Collins, James Black, Thomas Giuseppe Giantonelli, Paul Ware, Montae Russell, Christopher Carruthers, Daniel Pearce, Mark Fite, Craig Castaldo, Benjamin Baird, Bill Hoag, Eric Paskel, Lee Weaver, Leonard Termo, Al Sapienza, Stoney Westmoreland, Ed Wheeler",Roland Emmerich,929
"Johnny Depp, Benicio del Toro, Tobey Maguire, Christina Ricci, Ellen Barkin, Gary Busey, Cameron Diaz, Mark Harmon, Katherine Helmond, Michael Jeter, Penn Jillette, Craig Bierko, Lyle Lovett, Laraine Newman, Harry Dean Stanton, Tim Thomerson, Flea, Christopher Meloni, Troy Evans, Debbie Reynolds, Jenette Goldstein, Verne Troyer, Gregory Itzin, Buck Holland, Richard Riehle, Mary Gillis, Elenn Barkin, Hunter S. Thompson",Terry Gilliam,1878
